hhsize,nchildren,EarnedIncome,FoodStampAmount,state
4,0,1917,0,NY
4,2,2583,0,NY
4,2,2583,0,NY
4,2,2583,0,NY
4,2,2583,0,NY
4,2,18500,0,NY
4,2,18500,0,NY
4,2,18500,0,NY
4,2,18500,0,NY
3,1,11367,0,NY
3,1,12792,0,NY
3,1,11367,0,NY
3,1,11367,0,NY
4,0,10206,0,NY
4,0,10079,0,NY
4,0,10035,0,NY
4,0,9948,0,NY
2,1,4269,0,NY
2,1,4232,0,NY
2,1,4139,0,NY
2,1,4152,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
5,1,4417,0,NY
5,1,4417,0,NY
5,1,4417,0,NY
5,1,4417,0,NY
2,0,10417,0,NY
2,0,10417,0,NY
2,0,10417,0,NY
2,0,10417,0,NY
5,3,4305,0,NY
5,3,4861,0,NY
5,3,4305,0,NY
5,3,4861,0,NY
4,1,11059,0,NY
4,1,11059,0,NY
4,1,11059,0,NY
4,1,11059,0,NY
3,1,6233,0,NY
3,1,6233,0,NY
3,1,6233,0,NY
3,1,6233,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,1,3500,0,NY
3,1,3500,0,NY
3,1,3500,0,NY
3,1,3500,0,NY
2,0,12905,0,NY
2,0,12905,0,NY
2,0,12905,0,NY
2,0,12905,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,9766,0,NY
1,0,4333,0,NY
2,0,9766,0,NY
1,0,4333,0,NY
2,0,9766,0,NY
1,0,4333,0,NY
2,0,9766,0,NY
1,0,4333,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
4,2,10055,0,NY
4,2,10611,0,NY
4,2,10055,0,NY
4,2,10611,0,NY
3,1,2917,0,NY
3,1,2917,0,NY
3,1,2917,0,NY
3,1,2917,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,7500,0,NY
2,0,7500,0,NY
2,0,7500,0,NY
2,0,7500,0,NY
8,6,37750,0,NY
8,6,37750,0,NY
8,6,37750,0,NY
8,6,37750,0,NY
3,0,0,146,NY
3,0,0,146,NY
3,0,0,146,NY
3,0,0,146,NY
2,0,0,149,NY
2,0,0,149,NY
2,0,0,149,NY
2,0,0,149,NY
2,0,260,620,NY
2,0,260,620,NY
2,0,260,620,NY
2,0,260,620,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,1,7534,0,NY
3,1,8601,0,NY
3,1,7299,0,NY
3,1,7299,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,759,175,NY
2,0,759,175,NY
2,0,759,175,NY
2,0,759,175,NY
5,1,3672,0,NY
5,1,3672,0,NY
5,1,3672,0,NY
5,1,3672,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,0,8333,0,NY
2,0,5813,0,NY
3,0,8333,0,NY
2,0,5813,0,NY
3,0,8333,0,NY
2,0,5813,0,NY
3,0,8333,0,NY
2,0,5813,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
4,2,6193,0,NY
4,2,6193,0,NY
4,2,6193,0,NY
4,2,6193,0,NY
3,1,1200,0,NY
3,1,1200,0,NY
3,1,1200,0,NY
3,1,1200,0,NY
1,0,2222,0,NY
2,0,0,0,NY
1,0,2778,0,NY
2,0,0,0,NY
1,0,2222,0,NY
2,0,0,0,NY
1,0,2778,0,NY
2,0,0,0,NY
8,4,14501,0,NY
8,4,14501,0,NY
8,4,14501,0,NY
8,4,14501,0,NY
4,2,11167,0,NY
4,2,11167,0,NY
4,2,11584,0,NY
4,2,11584,0,NY
5,3,0,518,NY
5,0,0,518,NY
4,0,1600,0,NY
4,0,1600,0,NY
4,2,0,518,NY
4,0,0,518,NY
4,0,1600,0,NY
4,0,1600,0,NY
4,2,0,518,NY
4,0,0,518,NY
2,0,1600,0,NY
4,2,0,542,NY
4,0,0,542,NY
2,0,1600,0,NY
4,0,4260,0,NY
4,0,4260,0,NY
4,0,4260,0,NY
4,0,4260,0,NY
3,0,4260,0,NY
3,0,4260,0,NY
3,0,4260,0,NY
3,0,4260,0,NY
2,0,3684,0,NY
2,0,3684,0,NY
2,0,4044,0,NY
2,0,3084,0,NY
2,0,8992,0,NY
2,0,8992,0,NY
2,0,8992,0,NY
2,0,8992,0,NY
1,0,5217,0,NY
1,0,4917,0,NY
1,0,4917,0,NY
1,0,4917,0,NY
1,0,2685,0,NY
1,0,4196,0,NY
1,0,6290,0,NY
1,0,2239,0,NY
2,0,4978,0,NY
2,0,4978,0,NY
2,0,4978,0,NY
2,0,4978,0,NY
3,1,2684,0,NY
3,1,3355,0,NY
3,1,3465,0,NY
3,1,3465,0,NY
2,0,5553,0,NY
2,0,5553,0,NY
2,0,5553,0,NY
2,0,5553,0,NY
7,3,4036,0,NY
7,2,4004,0,NY
7,1,2560,0,NY
7,1,880,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
3,1,7165,0,NY
3,1,7165,0,NY
3,1,7165,0,NY
3,1,7165,0,NY
2,0,9265,0,NY
2,0,9265,0,NY
3,1,9265,0,NY
3,1,2598,0,NY
5,2,3659,0,NY
5,2,2299,0,NY
5,2,2299,0,NY
5,2,2299,0,NY
5,2,3063,0,NY
5,2,3063,0,NY
5,2,3063,0,NY
5,2,3063,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
3,1,4070,0,NY
3,0,4070,0,NY
3,1,4070,0,NY
3,0,4070,0,NY
3,1,4070,0,NY
3,0,4070,0,NY
3,1,2078,0,NY
3,0,2078,0,NY
2,0,4347,0,NY
2,0,4347,0,NY
2,0,4347,0,NY
2,0,4347,0,NY
3,0,6474,0,NY
3,0,6474,0,NY
3,0,6474,0,NY
3,0,6474,0,NY
1,0,1951,0,NY
1,0,0,0,NY
1,0,2000,0,NY
1,0,2000,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,0,2250,0,NY
3,0,2250,0,NY
3,0,2250,0,NY
3,0,2250,0,NY
1,0,650,0,NY
1,0,650,0,NY
1,0,650,0,NY
1,0,650,0,NY
1,0,0,134,NY
1,0,0,134,NY
1,0,0,134,NY
1,0,0,134,NY
6,2,6533,0,NY
6,2,6594,0,NY
6,2,6494,0,NY
6,2,6477,0,NY
1,0,1833,0,NY
1,0,1833,0,NY
1,0,1833,0,NY
1,0,1833,0,NY
2,0,3167,0,NY
2,0,3167,0,NY
2,0,3167,0,NY
2,0,3167,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,0,2078,0,NY
3,0,2078,0,NY
3,0,2078,0,NY
3,0,2078,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
4,2,4291,0,NY
4,2,4291,0,NY
4,2,4291,0,NY
4,2,4291,0,NY
4,0,11573,0,NY
4,0,11573,0,NY
4,0,11573,0,NY
4,0,13240,0,NY
2,0,5497,0,NY
2,0,5497,0,NY
2,0,5497,0,NY
2,0,5497,0,NY
4,0,6406,0,NY
4,0,6444,0,NY
4,0,6406,0,NY
4,0,6444,0,NY
1,0,0,149,NY
1,0,0,149,NY
1,0,0,149,NY
1,0,0,149,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,3100,0,NY
1,0,3100,0,NY
1,0,3100,0,NY
1,0,3100,0,NY
4,0,4857,0,NY
4,0,4857,0,NY
4,0,4857,0,NY
4,0,4857,0,NY
1,0,0,20,NY
1,0,0,20,NY
1,0,0,20,NY
1,0,0,20,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,1,1833,0,NY
2,1,1833,0,NY
2,1,1833,0,NY
2,1,1833,0,NY
2,0,4560,0,NY
2,0,4560,0,NY
2,0,4560,0,NY
2,0,4560,0,NY
2,0,4560,0,NY
2,0,4560,0,NY
2,0,4560,0,NY
2,0,4560,0,NY
4,2,5497,0,NY
4,2,5497,0,NY
4,2,5497,0,NY
4,2,5497,0,NY
5,2,8333,0,NY
5,2,8333,0,NY
5,2,8333,0,NY
5,2,8333,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,4680,0,NY
2,0,4680,0,NY
2,0,4999,0,NY
2,0,4064,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,2896,0,NY
1,0,2896,0,NY
1,0,4391,0,NY
1,0,4391,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,1,864,0,NY
3,1,2859,0,NY
3,1,2859,0,NY
3,1,2859,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,1,5005,0,NY
3,0,5005,0,NY
5,3,2240,440,NY
5,0,2240,440,NY
3,1,5155,0,NY
3,0,5155,0,NY
5,3,2300,440,NY
5,0,2300,440,NY
3,1,4655,0,NY
3,0,4655,0,NY
5,3,2200,440,NY
5,0,2200,440,NY
3,1,5046,0,NY
3,0,5046,0,NY
5,3,2130,440,NY
5,0,2130,440,NY
5,1,5482,0,NY
5,1,2659,0,NY
5,1,2032,0,NY
5,1,6030,0,NY
2,1,2007,0,NY
1,0,1169,0,NY
2,1,1338,0,NY
1,0,1169,0,NY
2,1,1400,0,NY
1,0,1169,0,NY
2,1,1400,0,NY
1,0,1169,0,NY
2,0,401,0,NY
2,0,401,0,NY
2,0,401,0,NY
2,0,401,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,1,14444,0,NY
3,1,14556,0,NY
3,1,14444,0,NY
3,1,14556,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,1,1429,295,NY
2,1,1429,295,NY
2,1,1429,295,NY
2,1,1429,295,NY
3,1,6386,0,NY
3,1,6386,0,NY
3,1,6386,0,NY
3,1,5777,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,5833,0,NY
2,0,5833,0,NY
2,0,5833,0,NY
2,0,5833,0,NY
4,2,4490,0,NY
4,2,4490,0,NY
4,2,4490,0,NY
4,2,4490,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,0,87,NY
2,0,0,87,NY
2,0,0,87,NY
2,0,0,87,NY
2,0,0,87,NY
2,0,0,87,NY
2,0,0,87,NY
2,0,0,87,NY
1,0,0,132,NY
1,0,0,132,NY
1,0,0,132,NY
1,0,0,132,NY
1,0,5833,0,NY
1,0,5833,0,NY
1,0,5833,0,NY
1,0,5833,0,NY
1,0,5000,0,NY
1,0,5000,0,NY
1,0,5000,0,NY
1,0,5000,0,NY
2,0,866,0,NY
2,0,866,0,NY
2,0,866,0,NY
2,0,866,0,NY
7,2,13669,0,NY
3,0,7003,0,NY
4,2,6666,0,NY
3,0,7003,0,NY
4,2,6666,0,NY
3,0,7003,0,NY
4,2,6666,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
3,0,5778,0,NY
3,0,7222,0,NY
3,0,5778,0,NY
3,0,7222,0,NY
3,1,12084,0,NY
3,0,12084,0,NY
3,1,12084,0,NY
3,0,12084,0,NY
3,1,12084,0,NY
3,0,12084,0,NY
3,1,12084,0,NY
3,0,12084,0,NY
2,0,216,0,NY
2,0,216,0,NY
2,0,216,0,NY
2,0,216,0,NY
4,2,1513,260,NY
4,0,1513,260,NY
3,2,1253,260,NY
3,2,1253,260,NY
3,2,1253,260,NY
4,2,13505,0,NY
4,2,13505,0,NY
4,2,13505,0,NY
4,2,19213,0,NY
2,0,225,0,NY
2,0,225,0,NY
2,0,225,0,NY
2,0,225,0,NY
3,0,9108,0,NY
3,0,9108,0,NY
3,0,9108,0,NY
3,0,9108,0,NY
1,0,2500,0,NY
1,0,2500,0,NY
1,0,2500,0,NY
1,0,2500,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,13333,0,NY
1,0,13333,0,NY
1,0,13333,0,NY
1,0,13333,0,NY
3,1,8666,0,NY
3,1,9316,0,NY
3,1,8666,0,NY
3,1,9316,0,NY
4,1,6166,0,NY
4,1,6138,0,NY
4,0,6138,0,NY
4,0,6138,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
1,0,1264,0,NY
1,0,1264,0,NY
1,0,1264,0,NY
1,0,1264,0,NY
4,3,2226,150,NY
4,3,2226,150,NY
4,3,2226,150,NY
4,3,2226,150,NY
1,0,1280,0,NY
1,0,1280,0,NY
1,0,1280,0,NY
1,0,1280,0,NY
2,0,1334,0,NY
2,0,1666,0,NY
2,0,1334,0,NY
2,0,1666,0,NY
5,2,20042,0,NY
5,2,19824,0,NY
5,2,1292,0,NY
5,2,1292,0,NY
2,0,3060,0,NY
2,0,3060,0,NY
2,0,3060,0,NY
2,0,3060,0,NY
2,0,3060,0,NY
2,0,3060,0,NY
2,0,3060,0,NY
2,0,3060,0,NY
2,0,50,0,NY
2,0,50,0,NY
2,0,50,0,NY
2,0,50,0,NY
2,0,5792,0,NY
2,0,5792,0,NY
2,0,5792,0,NY
2,0,5792,0,NY
2,0,5792,0,NY
2,0,5792,0,NY
2,0,5792,0,NY
2,0,5792,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,1,17664,0,NY
4,1,17664,0,NY
4,1,17664,0,NY
4,1,17664,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,3034,0,NY
2,0,3034,0,NY
2,0,3034,0,NY
2,0,3294,0,NY
2,0,1732,0,NY
2,0,1732,0,NY
2,0,1732,0,NY
2,0,1732,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,3167,0,NY
1,0,3167,0,NY
1,0,3167,0,NY
1,0,3167,0,NY
4,2,1386,80,NY
4,2,1386,80,NY
4,2,1386,80,NY
4,2,1386,80,NY
6,3,1000,114,NY
6,0,1000,114,NY
6,0,1000,114,NY
3,0,4143,0,NY
3,0,4143,0,NY
3,0,4143,0,NY
6,3,0,114,NY
6,0,0,114,NY
6,0,0,114,NY
3,0,5292,0,NY
3,0,5292,0,NY
3,0,5292,0,NY
6,3,0,114,NY
6,0,0,114,NY
6,0,0,114,NY
3,0,5292,0,NY
3,0,5292,0,NY
3,0,5292,0,NY
6,3,0,114,NY
6,0,0,114,NY
6,0,0,114,NY
3,0,5292,0,NY
3,0,5292,0,NY
3,0,5292,0,NY
2,0,1412,0,NY
2,0,1412,0,NY
2,0,1412,0,NY
2,0,1412,0,NY
2,0,3696,0,NY
2,0,3696,0,NY
2,0,1412,0,NY
2,0,1412,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,2252,0,NY
2,0,5052,0,NY
2,0,5052,0,NY
1,0,700,0,NY
1,0,700,0,NY
1,0,700,0,NY
1,0,700,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,4457,0,NY
2,0,4457,0,NY
3,1,6134,0,NY
3,1,6134,0,NY
3,1,6134,0,NY
3,1,6134,0,NY
4,2,1768,0,NY
4,2,2260,0,NY
4,2,1768,0,NY
4,2,1768,0,NY
1,0,2454,0,NY
1,0,2454,0,NY
1,0,2454,0,NY
1,0,2454,0,NY
3,2,390,378,NY
3,2,390,378,NY
3,2,390,378,NY
3,2,390,378,NY
1,0,900,0,NY
2,0,4540,0,NY
1,0,1050,0,NY
2,0,4540,0,NY
1,0,600,0,NY
2,0,4540,0,NY
1,0,750,0,NY
2,0,4540,0,NY
2,0,4968,0,NY
2,0,4968,0,NY
2,0,4968,0,NY
2,0,4968,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,2,5681,0,NY
4,2,5681,0,NY
4,2,5681,0,NY
4,2,5681,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,1867,0,NY
2,0,2033,0,NY
2,0,1867,0,NY
2,0,2033,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,3,0,350,NY
4,3,0,350,NY
4,3,0,350,NY
4,3,0,350,NY
6,4,9762,0,NY
6,4,9252,0,NY
6,4,9202,0,NY
6,4,8781,0,NY
6,3,3547,0,NY
6,3,3547,0,NY
6,3,3547,0,NY
6,3,3547,0,NY
4,0,11966,0,NY
4,0,12050,0,NY
4,0,11966,0,NY
4,0,12050,0,NY
4,2,7227,0,NY
4,2,7227,0,NY
4,2,7227,0,NY
4,2,7227,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,2,2808,0,NY
3,2,2808,0,NY
3,2,2808,0,NY
3,2,0,0,NY
4,2,1020,0,NY
4,2,1020,0,NY
4,2,1020,0,NY
4,2,1020,0,NY
3,1,4167,0,NY
3,1,7198,0,NY
3,1,7198,0,NY
3,1,7198,0,NY
3,0,3551,0,NY
3,0,3542,0,NY
3,0,3542,0,NY
3,0,3542,0,NY
2,0,2658,0,NY
2,0,1927,0,NY
2,0,1794,0,NY
2,0,3008,0,NY
2,0,4599,0,NY
2,0,4599,0,NY
2,0,4599,0,NY
2,0,4599,0,NY
2,0,4599,0,NY
2,0,4599,0,NY
2,0,4599,0,NY
2,0,4599,0,NY
2,0,3667,0,NY
2,0,3667,0,NY
2,0,3667,0,NY
2,0,3667,0,NY
3,0,10055,0,NY
3,0,10055,0,NY
3,0,10055,0,NY
3,0,10445,0,NY
3,0,10445,0,NY
3,0,10445,0,NY
3,0,11555,0,NY
3,0,11555,0,NY
3,0,11555,0,NY
3,0,7612,0,NY
3,0,7612,0,NY
3,0,7612,0,NY
2,0,1733,0,NY
2,0,1733,0,NY
2,0,1733,0,NY
2,0,1733,0,NY
2,0,8483,0,NY
2,0,8483,0,NY
1,0,8483,0,NY
1,0,8483,0,NY
1,0,8483,0,NY
1,0,2500,0,NY
1,0,2500,0,NY
1,0,2500,0,NY
1,0,2500,0,NY
3,0,10558,0,NY
3,0,10575,0,NY
3,0,10575,0,NY
3,0,10575,0,NY
5,0,2670,0,NY
5,0,2670,0,NY
5,0,2687,0,NY
5,0,2287,0,NY
3,0,12167,0,NY
3,0,12167,0,NY
3,0,12167,0,NY
3,0,12167,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,8881,0,NY
2,0,8881,0,NY
1,0,5833,0,NY
1,0,5833,0,NY
1,0,5833,0,NY
1,0,67,0,NY
1,0,83,0,NY
1,0,67,0,NY
1,0,83,0,NY
2,0,11142,0,NY
2,0,11142,0,NY
2,0,11142,0,NY
2,0,11142,0,NY
4,2,12500,0,NY
4,2,12500,0,NY
4,2,12500,0,NY
4,2,12500,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,1,1498,0,NY
4,1,4863,0,NY
4,0,4863,0,NY
4,0,4863,0,NY
4,2,1498,0,NY
4,1,5063,0,NY
4,0,5063,0,NY
4,0,5063,0,NY
4,2,1498,0,NY
4,1,5263,0,NY
4,0,5263,0,NY
4,0,5263,0,NY
4,2,1498,0,NY
4,1,5363,0,NY
4,0,5363,0,NY
4,0,5363,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,7670,0,NY
3,0,6413,0,NY
3,0,6413,0,NY
3,0,4816,0,NY
3,0,4816,0,NY
1,0,0,153,NY
1,0,0,153,NY
1,0,0,153,NY
1,0,0,153,NY
5,2,11293,0,NY
5,2,11293,0,NY
5,2,11293,0,NY
5,2,11293,0,NY
1,0,3517,0,NY
1,0,3517,0,NY
1,0,3517,0,NY
1,0,3517,0,NY
5,0,2500,0,NY
5,3,2500,0,NY
5,0,2500,0,NY
5,3,2500,0,NY
5,0,2500,0,NY
5,3,2500,0,NY
5,0,2500,0,NY
5,3,2500,0,NY
4,2,1333,0,NY
4,0,1333,0,NY
4,2,1667,0,NY
4,0,1667,0,NY
4,2,1333,0,NY
4,0,1333,0,NY
4,2,1667,0,NY
4,0,1667,0,NY
4,2,4666,0,NY
4,0,4666,0,NY
4,2,4666,0,NY
4,0,4666,0,NY
4,2,4666,0,NY
4,0,4666,0,NY
4,2,5990,0,NY
4,0,5990,0,NY
1,0,3125,0,NY
1,0,3125,0,NY
1,0,3125,0,NY
1,0,3405,0,NY
1,0,2272,0,NY
1,0,2252,0,NY
1,0,2252,0,NY
1,0,2252,0,NY
3,0,4844,0,NY
3,0,4594,0,NY
3,0,4594,0,NY
3,0,4844,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
4,2,3417,0,NY
4,2,3417,0,NY
4,2,3417,0,NY
4,2,3417,0,NY
6,4,6333,0,NY
6,4,6333,0,NY
6,4,6333,0,NY
6,4,6333,0,NY
5,2,15716,0,NY
5,2,15716,0,NY
5,2,16203,0,NY
5,2,15620,0,NY
4,2,14000,0,NY
4,2,14000,0,NY
4,2,14000,0,NY
4,2,14000,0,NY
3,0,2447,0,NY
3,0,2447,0,NY
3,0,2447,0,NY
3,0,2447,0,NY
2,0,5000,0,NY
2,0,5000,0,NY
2,0,5000,0,NY
2,0,5000,0,NY
4,2,2165,175,NY
4,0,2165,175,NY
4,2,2165,175,NY
4,0,2165,175,NY
4,2,2165,175,NY
4,0,2165,175,NY
4,2,2165,175,NY
4,0,2165,175,NY
4,1,260,154,NY
4,1,260,154,NY
4,1,260,154,NY
4,1,260,154,NY
3,0,3333,0,NY
3,0,3333,0,NY
3,0,3333,0,NY
3,0,3333,0,NY
5,1,9008,0,NY
5,1,9008,0,NY
5,1,9008,0,NY
5,1,9008,0,NY
1,0,0,130,NY
1,0,0,130,NY
1,0,0,130,NY
1,0,0,130,NY
2,0,6257,0,NY
2,0,6280,0,NY
2,0,6280,0,NY
2,0,6280,0,NY
2,0,3996,0,NY
2,0,3996,0,NY
2,0,3996,0,NY
2,0,3996,0,NY
1,0,3421,0,NY
1,0,3421,0,NY
1,0,3421,0,NY
1,0,3421,0,NY
6,1,3726,590,NY
6,1,3643,590,NY
6,1,3643,590,NY
6,0,3643,590,NY
6,1,3643,590,NY
6,0,3643,590,NY
1,0,0,150,NY
1,0,0,150,NY
1,0,0,150,NY
1,0,0,150,NY
2,0,5000,0,NY
2,0,5000,0,NY
2,0,5000,0,NY
2,0,5503,0,NY
4,2,0,300,NY
4,2,0,300,NY
4,2,0,300,NY
4,2,0,300,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
1,0,0,155,NY
2,0,2425,0,NY
1,0,0,155,NY
2,0,2425,0,NY
1,0,0,155,NY
2,0,2425,0,NY
1,0,0,155,NY
2,0,2425,0,NY
1,0,0,20,NY
1,0,0,20,NY
1,0,0,20,NY
1,0,0,20,NY
5,3,0,300,NY
5,3,0,300,NY
5,3,0,300,NY
5,3,0,300,NY
2,0,1967,0,NY
2,0,1967,0,NY
2,0,1967,0,NY
2,0,1967,0,NY
1,0,0,20,NY
1,0,0,20,NY
1,0,0,20,NY
1,0,0,20,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,0,7776,0,NY
3,0,7776,0,NY
3,0,7776,0,NY
3,0,7776,0,NY
4,3,0,443,NY
1,0,1023,0,NY
4,3,0,443,NY
1,0,1023,0,NY
4,3,0,443,NY
1,0,1023,0,NY
4,3,0,443,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,0,104,NY
2,0,0,104,NY
2,0,0,104,NY
2,0,0,104,NY
2,1,1417,155,NY
2,1,1417,155,NY
2,1,1417,155,NY
2,1,1417,155,NY
1,0,0,10,NY
1,0,0,10,NY
1,0,0,10,NY
1,0,0,10,NY
4,2,4762,0,NY
4,2,4762,0,NY
4,2,4762,0,NY
4,2,4762,0,NY
3,0,2424,0,NY
3,0,2424,0,NY
3,0,2424,0,NY
3,0,2424,0,NY
1,0,9176,0,NY
1,0,9471,0,NY
1,0,9176,0,NY
1,0,9176,0,NY
4,2,24083,0,NY
4,2,24083,0,NY
4,2,24083,0,NY
5,3,24083,0,NY
2,0,2352,0,NY
2,0,2942,0,NY
2,0,2352,0,NY
2,0,2352,0,NY
3,1,11033,0,NY
3,1,11033,0,NY
3,1,11033,0,NY
3,1,9700,0,NY
2,0,3200,0,NY
2,0,3200,0,NY
2,0,3200,0,NY
2,0,4800,0,NY
3,0,11750,0,NY
1,0,5000,0,NY
3,0,11750,0,NY
1,0,5000,0,NY
3,0,11750,0,NY
1,0,5000,0,NY
3,0,11750,0,NY
1,0,5000,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,2,12833,0,NY
4,2,14333,0,NY
4,2,14333,0,NY
4,2,14333,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
4,2,7843,0,NY
4,2,8138,0,NY
4,2,7843,0,NY
4,2,7843,0,NY
1,0,4750,0,NY
1,0,4750,0,NY
1,0,4750,0,NY
1,0,4750,0,NY
3,1,11477,0,NY
3,0,11477,0,NY
3,1,11477,0,NY
3,0,11477,0,NY
3,1,11477,0,NY
3,0,11477,0,NY
3,1,11477,0,NY
3,0,11477,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,1,7650,0,NY
3,1,7650,0,NY
3,1,7650,0,NY
3,1,7650,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
5,3,6250,0,NY
5,3,6250,0,NY
5,3,6250,0,NY
5,3,6250,0,NY
2,0,9417,0,NY
2,0,9417,0,NY
2,0,9417,0,NY
2,0,9417,0,NY
2,0,5864,0,NY
2,0,5864,0,NY
2,0,5864,0,NY
2,0,5864,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
3,0,5666,0,NY
3,0,5666,0,NY
3,0,5666,0,NY
3,0,5666,0,NY
2,0,7800,0,NY
