"student","week","attendance","grade","Roster","TA","attendance_prior","Reason","noclass","affectedweek","noprior"
94,10,0,24.7476037797485,5,"ThatOtherGuy",0,"",0,0,1
94,11,0,20.1742186898873,5,"ThatOtherGuy",0,"",0,1,1
94,2,0,21.494494421392,5,"ThatOtherGuy",1,"Holiday",1,1,0
94,3,1,23.5026469058212,5,"ThatOtherGuy",0,"",0,0,1
94,4,1,22.2983103367061,5,"ThatOtherGuy",1,"",0,1,0
94,5,1,16.6638265155224,5,"ThatOtherGuy",1,"",0,0,0
94,6,1,15.739769353697,5,"ThatOtherGuy",1,"",0,0,0
94,7,0,25.0146838923403,5,"ThatOtherGuy",1,"",0,0,0
94,8,1,24.3357722682111,5,"ThatOtherGuy",0,"",0,0,1
94,9,0,20.9887332623377,5,"ThatOtherGuy",1,"",0,1,0
168,1,1,15.0783020441355,1,"ThatGuy",NA,"",0,0,NA
168,10,1,24.8070964146386,1,"ThatGuy",1,"",0,0,0
168,11,1,21.3503706387591,1,"ThatGuy",1,"",0,1,0
168,2,1,17.236417795204,1,"ThatGuy",1,"",0,1,0
168,3,1,23.0415346957867,1,"ThatGuy",1,"",0,0,0
168,4,0,17.8655346698795,1,"ThatGuy",1,"Canceled",1,1,0
168,5,1,17.5357040633353,1,"ThatGuy",0,"",0,0,1
168,6,1,18.8347851417609,1,"ThatGuy",1,"",0,0,0
168,7,1,20.5478701619889,1,"ThatGuy",1,"",0,0,0
168,8,1,18.5168174669975,1,"ThatGuy",1,"",0,0,0
168,9,1,20.7518489405346,1,"ThatGuy",1,"",0,1,0
68,1,1,22.8538925099806,4,"ThatGuy",NA,"",0,0,NA
68,10,1,23.6939257010494,4,"ThatGuy",1,"",0,0,0
68,11,1,24.4228244182115,4,"ThatGuy",1,"",0,1,0
68,2,0,22.653424112659,4,"ThatGuy",1,"Holiday",1,1,0
68,3,1,23.1680320240768,4,"ThatGuy",0,"",0,0,1
68,4,1,19.8706738053246,4,"ThatGuy",1,"",0,1,0
68,5,1,23.6616339339426,4,"ThatGuy",1,"",0,0,0
68,6,1,22.2702448635243,4,"ThatGuy",1,"",0,0,0
68,7,1,22.6403161773944,4,"ThatGuy",1,"",0,0,0
68,8,1,21.2843504338574,4,"ThatGuy",1,"",0,0,0
68,9,1,20.7409784461289,4,"ThatGuy",1,"",0,1,0
49,1,1,23.2352344415024,4,"ThatGuy",NA,"",0,0,NA
49,10,1,24.0191158370363,4,"ThatGuy",1,"",0,0,0
49,11,1,24.6898501080127,4,"ThatGuy",1,"",0,1,0
49,2,0,21.1112462089584,4,"ThatGuy",1,"Holiday",1,1,0
49,3,1,25.7711152394854,4,"ThatGuy",0,"",0,0,1
49,4,0,25.3735093177119,4,"ThatGuy",1,"",0,1,0
49,5,0,21.5187132295759,4,"ThatGuy",0,"",0,0,1
49,6,0,24.8851572233894,4,"ThatGuy",0,"",0,0,1
49,7,1,23.0827736585361,4,"ThatGuy",0,"",0,0,1
49,8,1,25.0946627494434,4,"ThatGuy",1,"",0,0,0
49,9,1,24.4895658487255,4,"ThatGuy",1,"",0,1,0
130,1,1,24.293622448255,4,"ThatGuy",NA,"",0,0,NA
130,10,1,24.0101941359908,4,"ThatGuy",1,"",0,0,0
130,11,1,24.6611127538651,4,"ThatGuy",1,"",0,1,0
130,2,0,23.6794804273352,4,"ThatGuy",1,"Holiday",1,1,0
130,3,1,22.3885624715033,4,"ThatGuy",0,"",0,0,1
130,4,1,20.83098456767,4,"ThatGuy",1,"",0,1,0
130,5,1,25.1664928732451,4,"ThatGuy",1,"",0,0,0
130,6,1,24.0202789661762,4,"ThatGuy",1,"",0,0,0
130,7,1,23.8593599343328,4,"ThatGuy",1,"",0,0,0
130,8,1,25.2726449601035,4,"ThatGuy",1,"",0,0,0
130,9,1,22.2677814979564,4,"ThatGuy",1,"",0,1,0
190,1,1,20.3096393862832,5,"ThatOtherGuy",NA,"",0,0,NA
190,10,1,17.1444895096798,5,"ThatOtherGuy",1,"",0,0,0
190,11,1,23.4897447929564,5,"ThatOtherGuy",1,"",0,1,0
190,2,0,23.1542218861344,5,"ThatOtherGuy",1,"Holiday",1,1,0
190,3,1,21.4610658031046,5,"ThatOtherGuy",0,"",0,0,1
190,4,1,18.3214580285279,5,"ThatOtherGuy",1,"",0,1,0
190,5,1,13.6236220979115,5,"ThatOtherGuy",1,"",0,0,0
190,6,1,19.8472126279165,5,"ThatOtherGuy",1,"",0,0,0
190,7,1,19.516826740674,5,"ThatOtherGuy",1,"",0,0,0
190,8,1,17.4688331430336,5,"ThatOtherGuy",1,"",0,0,0
190,9,1,23.7574624352859,5,"ThatOtherGuy",1,"",0,1,0
40,1,1,25.3050989099006,2,"ThatOtherGuy",NA,"",0,0,NA
40,10,1,24.5688364938803,2,"ThatOtherGuy",1,"",0,0,0
40,11,1,24.5000689652881,2,"ThatOtherGuy",1,"",0,1,0
40,2,1,25.3903351801003,2,"ThatOtherGuy",1,"",0,1,0
40,3,NA,24.6507366771005,2,"ThatOtherGuy",1,"MissingData",0,0,0
40,4,1,24.1540258146136,2,"ThatOtherGuy",0,"",0,1,1
40,5,1,24.626052575944,2,"ThatOtherGuy",1,"",0,0,0
40,6,1,25.8497228165171,2,"ThatOtherGuy",1,"",0,0,0
40,7,0,25.0146334324094,2,"ThatOtherGuy",1,"",0,0,0
40,8,1,25.4651582355507,2,"ThatOtherGuy",0,"",0,0,1
40,9,1,25.1501306260258,2,"ThatOtherGuy",1,"",0,1,0
97,1,1,22.9412922060172,2,"ThatOtherGuy",NA,"",0,0,NA
97,10,1,23.1800563166198,2,"ThatOtherGuy",1,"",0,0,0
97,11,1,24.3964171293146,2,"ThatOtherGuy",1,"",0,1,0
97,2,1,25.0382716881005,2,"ThatOtherGuy",1,"",0,1,0
97,3,NA,22.8222997344256,2,"ThatOtherGuy",1,"MissingData",0,0,0
97,4,1,22.4252013653439,2,"ThatOtherGuy",0,"",0,1,1
97,5,1,16.0057618566718,2,"ThatOtherGuy",1,"",0,0,0
97,6,1,13.5273951137527,2,"ThatOtherGuy",1,"",0,0,0
97,7,1,25.1141580321305,2,"ThatOtherGuy",1,"",0,0,0
97,8,1,24.2767833819578,2,"ThatOtherGuy",1,"",0,0,0
97,9,1,19.7568127738351,2,"ThatOtherGuy",1,"",0,1,0
199,1,1,20.8615892378396,2,"ThatOtherGuy",NA,"",0,0,NA
199,10,1,21.4689268823734,2,"ThatOtherGuy",1,"",0,0,0
199,11,1,20.6058333229152,2,"ThatOtherGuy",1,"",0,1,0
199,2,1,21.811877188516,2,"ThatOtherGuy",1,"",0,1,0
199,3,NA,16.9316382282551,2,"ThatOtherGuy",1,"MissingData",0,0,0
199,4,1,21.506623920636,2,"ThatOtherGuy",0,"",0,1,1
199,5,1,23.0669987165976,2,"ThatOtherGuy",1,"",0,0,0
199,6,1,21.1931687562558,2,"ThatOtherGuy",1,"",0,0,0
199,7,1,23.8091049562472,2,"ThatOtherGuy",1,"",0,0,0
199,8,1,21.2664914936152,2,"ThatOtherGuy",1,"",0,0,0
199,9,1,22.7283970243636,2,"ThatOtherGuy",1,"",0,1,0
171,1,1,25.0234464059989,2,"ThatOtherGuy",NA,"",0,0,NA
171,10,0,23.9622322564385,2,"ThatOtherGuy",0,"",0,0,1
171,11,1,25.5055094477366,2,"ThatOtherGuy",0,"",0,1,1
171,2,1,24.4482364669852,2,"ThatOtherGuy",1,"",0,1,0
171,3,NA,24.1780361242698,2,"ThatOtherGuy",1,"MissingData",0,0,0
171,4,1,23.4873649788286,2,"ThatOtherGuy",0,"",0,1,1
171,5,1,24.4464572835479,2,"ThatOtherGuy",1,"",0,0,0
171,6,1,23.670943613952,2,"ThatOtherGuy",1,"",0,0,0
171,7,1,24.1915609675797,2,"ThatOtherGuy",1,"",0,0,0
171,8,1,24.0959025488046,2,"ThatOtherGuy",1,"",0,0,0
171,9,0,25.7225402258778,2,"ThatOtherGuy",1,"",0,1,0
73,1,1,23.6524763560937,2,"ThatOtherGuy",NA,"",0,0,NA
73,10,1,24.8225211768257,2,"ThatOtherGuy",0,"",0,0,1
73,11,0,21.5855380546004,2,"ThatOtherGuy",1,"",0,1,0
73,2,1,16.1751925201267,2,"ThatOtherGuy",1,"",0,1,0
73,3,NA,19.910417435465,2,"ThatOtherGuy",1,"MissingData",0,0,0
73,4,0,23.2093375389874,2,"ThatOtherGuy",0,"",0,1,1
73,5,1,23.0953346127211,2,"ThatOtherGuy",0,"",0,0,1
73,6,0,20.4600098393308,2,"ThatOtherGuy",1,"",0,0,0
73,7,1,22.8541003280356,2,"ThatOtherGuy",0,"",0,0,1
73,8,0,25.0261958001086,2,"ThatOtherGuy",1,"",0,0,0
73,9,0,21.5532506390243,2,"ThatOtherGuy",0,"",0,1,1
144,1,1,18.2178088667384,1,"ThatGuy",NA,"",0,0,NA
144,10,0,23.6430725584696,1,"ThatGuy",0,"",0,0,1
144,11,0,14.927378859661,1,"ThatGuy",0,"",0,1,1
144,2,1,24.0190975148956,1,"ThatGuy",1,"",0,1,0
144,3,0,24.6434104086004,1,"ThatGuy",1,"",0,0,0
144,4,0,17.6106049198454,1,"ThatGuy",0,"Canceled",1,1,1
144,5,0,18.584469770372,1,"ThatGuy",0,"",0,0,1
144,6,0,23.0187046738011,1,"ThatGuy",0,"",0,0,1
144,7,0,24.4226507696223,1,"ThatGuy",0,"",0,0,1
144,8,1,23.6105885178927,1,"ThatGuy",0,"",0,0,1
144,9,0,23.5803606430484,1,"ThatGuy",1,"",0,1,0
184,1,1,22.9207112500487,6,"ThatGuy",NA,"",0,0,NA
184,10,0,22.6524697966757,6,"ThatGuy",0,"",0,0,1
184,11,0,21.452026483457,6,"ThatGuy",0,"Holiday",1,1,1
184,2,1,21.6894826524731,6,"ThatGuy",1,"",0,1,0
184,3,1,21.8943961628497,6,"ThatGuy",1,"",0,0,0
184,4,1,25.3913283732918,6,"ThatGuy",1,"",0,1,0
184,5,1,23.7477241210834,6,"ThatGuy",1,"",0,0,0
184,6,1,19.5809955556623,6,"ThatGuy",1,"",0,0,0
184,7,1,21.8138255894605,6,"ThatGuy",1,"",0,0,0
184,8,1,22.4344261460956,6,"ThatGuy",1,"",0,0,0
184,9,0,22.9462164156542,6,"ThatGuy",1,"Canceled",1,1,0
17,1,1,23.8648349167277,1,"ThatGuy",NA,"",0,0,NA
17,10,0,25.1395046950979,1,"ThatGuy",1,"",0,0,0
17,11,0,24.7023952417642,1,"ThatGuy",0,"",0,1,1
17,2,1,20.8499138660305,1,"ThatGuy",1,"",0,1,0
17,3,1,24.5781548944772,1,"ThatGuy",1,"",0,0,0
17,4,0,22.3506354515677,1,"ThatGuy",1,"Canceled",1,1,0
17,5,1,22.093128483237,1,"ThatGuy",0,"",0,0,1
17,6,0,24.3908646729457,1,"ThatGuy",1,"",0,0,0
17,7,1,23.9181101693192,1,"ThatGuy",0,"",0,0,1
17,8,1,23.3884665275701,1,"ThatGuy",1,"",0,0,0
17,9,1,23.9316117930687,1,"ThatGuy",1,"",0,1,0
209,1,1,22.3319995088322,1,"ThatGuy",NA,"",0,0,NA
209,10,1,25.0318275013211,1,"ThatGuy",1,"",0,0,0
209,11,1,24.6682723970428,1,"ThatGuy",1,"",0,1,0
209,2,1,20.2360433113739,1,"ThatGuy",1,"",0,1,0
209,3,1,23.2012677949437,1,"ThatGuy",1,"",0,0,0
209,4,0,20.727971915093,1,"ThatGuy",1,"Canceled",1,1,0
209,5,1,18.778662270379,1,"ThatGuy",0,"",0,0,1
209,6,1,23.6672163477901,1,"ThatGuy",1,"",0,0,0
209,7,1,22.4283794078017,1,"ThatGuy",1,"",0,0,0
209,8,1,24.1640145873248,1,"ThatGuy",1,"",0,0,0
209,9,1,25.1258858906301,1,"ThatGuy",1,"",0,1,0
64,1,1,25.2277285353203,3,"ThatOtherGuy",NA,"",0,0,NA
64,10,1,24.0194545537735,3,"ThatOtherGuy",1,"",0,0,0
64,11,1,24.656639809151,3,"ThatOtherGuy",1,"",0,1,0
64,2,0,25.6792562308825,3,"ThatOtherGuy",1,"Holiday",1,1,0
64,3,1,25.9457727179881,3,"ThatOtherGuy",0,"",0,0,1
64,4,1,24.3082221102002,3,"ThatOtherGuy",1,"",0,1,0
64,5,1,25.7679203644628,3,"ThatOtherGuy",1,"",0,0,0
64,6,1,24.7797978335669,3,"ThatOtherGuy",1,"",0,0,0
64,7,1,25.1919006025062,3,"ThatOtherGuy",1,"",0,0,0
64,8,1,23.5171478638203,3,"ThatOtherGuy",1,"",0,0,0
64,9,1,24.1737525136178,3,"ThatOtherGuy",1,"",0,1,0
126,1,1,24.4805876086896,5,"ThatOtherGuy",NA,"",0,0,NA
126,10,1,23.8892337168477,5,"ThatOtherGuy",1,"",0,0,0
126,11,1,24.1871867634341,5,"ThatOtherGuy",1,"",0,1,0
126,2,0,23.709163597898,5,"ThatOtherGuy",1,"Holiday",1,1,0
126,3,1,22.1616675752498,5,"ThatOtherGuy",0,"",0,0,1
126,4,1,25.8587142711782,5,"ThatOtherGuy",1,"",0,1,0
126,5,1,25.0926705724717,5,"ThatOtherGuy",1,"",0,0,0
126,6,1,25.7453503698048,5,"ThatOtherGuy",1,"",0,0,0
126,7,1,22.574327858361,5,"ThatOtherGuy",1,"",0,0,0
126,8,1,25.3799941097471,5,"ThatOtherGuy",1,"",0,0,0
126,9,1,24.3700926274074,5,"ThatOtherGuy",1,"",0,1,0
205,1,1,23.6460347821696,2,"ThatOtherGuy",NA,"",0,0,NA
205,10,1,21.0038599480141,2,"ThatOtherGuy",1,"",0,0,0
205,11,1,20.916700875033,2,"ThatOtherGuy",1,"",0,1,0
205,2,1,21.4709757849562,2,"ThatOtherGuy",1,"",0,1,0
205,3,NA,22.2975605752418,2,"ThatOtherGuy",1,"MissingData",0,0,0
205,4,1,17.661171959477,2,"ThatOtherGuy",0,"",0,1,1
205,5,1,17.4655632075054,2,"ThatOtherGuy",1,"",0,0,0
205,6,1,14.2894548607152,2,"ThatOtherGuy",1,"",0,0,0
205,7,1,23.9547670274728,2,"ThatOtherGuy",1,"",0,0,0
205,8,0,14.3145808647723,2,"ThatOtherGuy",1,"",0,0,0
205,9,1,14.2173529709859,2,"ThatOtherGuy",0,"",0,1,1
173,1,1,24.2407572890226,1,"ThatGuy",NA,"",0,0,NA
173,10,0,24.4779856740348,1,"ThatGuy",0,"",0,0,1
173,11,1,25.0800172395912,1,"ThatGuy",0,"",0,1,1
173,2,1,21.8535268971215,1,"ThatGuy",1,"",0,1,0
173,3,0,20.9757560879762,1,"ThatGuy",1,"",0,0,0
173,4,0,23.2121275138476,1,"ThatGuy",0,"Canceled",1,1,1
173,5,0,23.3682429166239,1,"ThatGuy",0,"",0,0,1
173,6,1,24.1017958070089,1,"ThatGuy",0,"",0,0,1
173,7,1,24.9861534706865,1,"ThatGuy",1,"",0,0,0
173,8,1,24.6746383704199,1,"ThatGuy",1,"",0,0,0
173,9,0,23.9291427629256,1,"ThatGuy",1,"",0,1,0
112,1,1,25.6050069110887,1,"ThatGuy",NA,"",0,0,NA
112,10,1,24.9702848084664,1,"ThatGuy",1,"",0,0,0
112,11,0,25.4956301703635,1,"ThatGuy",1,"",0,1,0
112,2,1,22.6866828300806,1,"ThatGuy",1,"",0,1,0
112,3,1,25.0935520832132,1,"ThatGuy",1,"",0,0,0
112,4,0,23.975259853962,1,"ThatGuy",1,"Canceled",1,1,0
112,5,1,24.512580447692,1,"ThatGuy",0,"",0,0,1
112,6,0,25.0738173941556,1,"ThatGuy",1,"",0,0,0
112,7,1,25.2767958435539,1,"ThatGuy",0,"",0,0,1
112,8,1,17.4681646372052,1,"ThatGuy",1,"",0,0,0
112,9,1,23.1528897620613,1,"ThatGuy",1,"",0,1,0
69,1,1,24.4478080106275,4,"ThatGuy",NA,"",0,0,NA
69,10,1,24.5870296133341,4,"ThatGuy",1,"",0,0,0
69,11,1,22.2137152250596,4,"ThatGuy",1,"",0,1,0
69,2,0,24.4757276946884,4,"ThatGuy",1,"Holiday",1,1,0
69,3,1,23.4363498398003,4,"ThatGuy",0,"",0,0,1
69,4,1,22.4220304034614,4,"ThatGuy",1,"",0,1,0
69,5,1,24.2550787362272,4,"ThatGuy",1,"",0,0,0
69,6,1,23.4681178833887,4,"ThatGuy",1,"",0,0,0
69,7,0,21.6864560392569,4,"ThatGuy",1,"",0,0,0
69,8,0,23.0387985694448,4,"ThatGuy",0,"",0,0,1
69,9,1,25.1771737530956,4,"ThatGuy",0,"",0,1,1
106,1,1,-0.555178001548376,4,"ThatGuy",NA,"",0,0,NA
106,10,1,19.8202463561429,4,"ThatGuy",1,"",0,0,0
106,11,1,18.669324384687,4,"ThatGuy",1,"",0,1,0
106,2,0,18.9310024604439,4,"ThatGuy",1,"Holiday",1,1,0
106,3,1,-0.00475463019992465,4,"ThatGuy",0,"",0,0,1
106,4,0,12.3412003908658,4,"ThatGuy",1,"",0,1,0
106,5,0,0.123707728922823,4,"ThatGuy",0,"",0,0,1
106,6,0,-0.326790505695227,4,"ThatGuy",0,"",0,0,1
106,7,0,19.5206311839102,4,"ThatGuy",0,"",0,0,1
106,8,0,1.94928477524082,4,"ThatGuy",0,"",0,0,1
106,9,1,0.313179539373887,4,"ThatGuy",0,"",0,1,1
191,1,1,18.367735302211,5,"ThatOtherGuy",NA,"",0,0,NA
191,10,1,24.7206686271926,5,"ThatOtherGuy",1,"",0,0,0
191,11,1,24.5394717745445,5,"ThatOtherGuy",1,"",0,1,0
191,2,0,22.3534465187898,5,"ThatOtherGuy",1,"Holiday",1,1,0
191,3,1,24.5646220930877,5,"ThatOtherGuy",0,"",0,0,1
191,4,1,21.9628902744134,5,"ThatOtherGuy",1,"",0,1,0
191,5,1,23.433264087559,5,"ThatOtherGuy",1,"",0,0,0
191,6,1,23.944807669838,5,"ThatOtherGuy",1,"",0,0,0
191,7,1,24.0889049969297,5,"ThatOtherGuy",1,"",0,0,0
191,8,0,24.0379827703777,5,"ThatOtherGuy",1,"",0,0,0
191,9,1,24.4967047786087,5,"ThatOtherGuy",0,"",0,1,1
88,1,1,22.0208743413157,4,"ThatGuy",NA,"",0,0,NA
88,10,1,22.9310798102235,4,"ThatGuy",1,"",0,0,0
88,11,1,21.5163098578036,4,"ThatGuy",1,"",0,1,0
88,2,0,18.6529666078006,4,"ThatGuy",1,"Holiday",1,1,0
88,3,1,23.1689846900837,4,"ThatGuy",0,"",0,0,1
88,4,1,15.7214032438894,4,"ThatGuy",1,"",0,1,0
88,5,1,8.3593007396504,4,"ThatGuy",1,"",0,0,0
88,6,1,21.8038768792023,4,"ThatGuy",1,"",0,0,0
88,7,1,21.3817822758957,4,"ThatGuy",1,"",0,0,0
88,8,1,16.5178433468692,4,"ThatGuy",1,"",0,0,0
88,9,1,18.4713715781323,4,"ThatGuy",1,"",0,1,0
136,1,1,24.7083511448781,6,"ThatGuy",NA,"",0,0,NA
136,10,0,-0.356606948735227,6,"ThatGuy",0,"",0,0,1
136,11,0,20.3563040543027,6,"ThatGuy",0,"Holiday",1,1,1
136,2,1,18.4945919082574,6,"ThatGuy",1,"",0,1,0
136,3,1,25.1355134987765,6,"ThatGuy",1,"",0,0,0
136,4,1,-0.350478193177977,6,"ThatGuy",1,"",0,1,0
136,5,1,24.7424524079283,6,"ThatGuy",1,"",0,0,0
136,6,1,23.0253468503478,6,"ThatGuy",1,"",0,0,0
136,7,1,23.2189446733209,6,"ThatGuy",1,"",0,0,0
136,8,1,24.0161399161029,6,"ThatGuy",1,"",0,0,0
136,9,0,23.4821719483309,6,"ThatGuy",1,"Canceled",1,1,0
102,1,1,22.6713115903106,3,"ThatOtherGuy",NA,"",0,0,NA
102,10,1,22.1462356683657,3,"ThatOtherGuy",1,"",0,0,0
102,11,1,26.152638673144,3,"ThatOtherGuy",1,"",0,1,0
102,2,0,23.1624447097399,3,"ThatOtherGuy",1,"Holiday",1,1,0
102,3,1,20.0119129892349,3,"ThatOtherGuy",0,"",0,0,1
102,4,1,22.0431434507402,3,"ThatOtherGuy",1,"",0,1,0
102,5,1,22.6087920012409,3,"ThatOtherGuy",1,"",0,0,0
102,6,1,21.4545511153033,3,"ThatOtherGuy",1,"",0,0,0
102,7,1,23.877459605826,3,"ThatOtherGuy",1,"",0,0,0
102,8,1,22.1076589455803,3,"ThatOtherGuy",1,"",0,0,0
102,9,1,25.5135859910431,3,"ThatOtherGuy",1,"",0,1,0
116,1,1,19.8683747528064,2,"ThatOtherGuy",NA,"",0,0,NA
116,10,1,24.6933108965676,2,"ThatOtherGuy",0,"",0,0,1
116,11,1,-0.803098515819839,2,"ThatOtherGuy",1,"",0,1,0
116,2,1,23.1375751256913,2,"ThatOtherGuy",1,"",0,1,0
116,3,NA,23.4754733424306,2,"ThatOtherGuy",1,"MissingData",0,0,0
116,4,1,22.0845497973046,2,"ThatOtherGuy",0,"",0,1,1
116,5,1,24.5785040439443,2,"ThatOtherGuy",1,"",0,0,0
116,6,1,22.8760440232157,2,"ThatOtherGuy",1,"",0,0,0
116,7,0,23.5057305720678,2,"ThatOtherGuy",1,"",0,0,0
116,8,0,21.3722666829152,2,"ThatOtherGuy",0,"",0,0,1
116,9,0,24.5744030477003,2,"ThatOtherGuy",0,"",0,1,1
129,1,1,19.3654674544117,1,"ThatGuy",NA,"",0,0,NA
129,10,1,24.314213264851,1,"ThatGuy",1,"",0,0,0
129,11,1,22.2452495003283,1,"ThatGuy",1,"",0,1,0
129,2,1,20.0665157667551,1,"ThatGuy",1,"",0,1,0
129,3,1,22.3908603958926,1,"ThatGuy",1,"",0,0,0
129,4,0,19.4510075833612,1,"ThatGuy",1,"Canceled",1,1,0
129,5,1,18.7086246072463,1,"ThatGuy",0,"",0,0,1
129,6,1,22.1126394713421,1,"ThatGuy",1,"",0,0,0
129,7,1,24.1918120528999,1,"ThatGuy",1,"",0,0,0
129,8,1,22.4147739164753,1,"ThatGuy",1,"",0,0,0
129,9,1,21.9990849909444,1,"ThatGuy",1,"",0,1,0
29,1,1,18.4657857418911,2,"ThatOtherGuy",NA,"",0,0,NA
29,10,0,23.6226224361494,2,"ThatOtherGuy",0,"",0,0,1
29,11,0,20.5793760524888,2,"ThatOtherGuy",0,"",0,1,1
29,2,1,-0.742411259902851,2,"ThatOtherGuy",1,"",0,1,0
29,3,NA,20.3950522997128,2,"ThatOtherGuy",1,"MissingData",0,0,0
29,4,1,5.28749671354288,2,"ThatOtherGuy",0,"",0,1,1
29,5,0,21.0098504559755,2,"ThatOtherGuy",1,"",0,0,0
29,6,1,21.5406106180695,2,"ThatOtherGuy",0,"",0,0,1
29,7,1,23.6229919168984,2,"ThatOtherGuy",1,"",0,0,0
29,8,1,17.6541173561022,2,"ThatOtherGuy",1,"",0,0,0
29,9,0,17.6982425101158,2,"ThatOtherGuy",1,"",0,1,0
78,1,1,17.4035090806038,6,"ThatGuy",NA,"",0,0,NA
78,10,1,23.6258073243618,6,"ThatGuy",0,"",0,0,1
78,11,0,24.3647737913847,6,"ThatGuy",1,"Holiday",1,1,0
78,2,1,20.0219283985813,6,"ThatGuy",1,"",0,1,0
78,3,1,23.6373442350807,6,"ThatGuy",1,"",0,0,0
78,4,1,15.2432103818131,6,"ThatGuy",1,"",0,1,0
78,5,1,21.1502091109009,6,"ThatGuy",1,"",0,0,0
78,6,1,19.8366424145252,6,"ThatGuy",1,"",0,0,0
78,7,0,21.6290208684746,6,"ThatGuy",1,"",0,0,0
78,8,1,14.9408319700224,6,"ThatGuy",0,"",0,0,1
78,9,0,18.3189588103548,6,"ThatGuy",1,"Canceled",1,1,0
122,1,1,24.2715090154547,3,"ThatOtherGuy",NA,"",0,0,NA
122,10,1,24.452387396689,3,"ThatOtherGuy",1,"",0,0,0
122,11,1,24.3556819641088,3,"ThatOtherGuy",1,"",0,1,0
122,2,0,22.0706375269786,3,"ThatOtherGuy",1,"Holiday",1,1,0
122,3,1,22.561113751198,3,"ThatOtherGuy",0,"",0,0,1
122,4,1,22.9451076367571,3,"ThatOtherGuy",1,"",0,1,0
122,5,1,25.3499432758635,3,"ThatOtherGuy",1,"",0,0,0
122,6,1,24.5489336705021,3,"ThatOtherGuy",1,"",0,0,0
122,7,1,25.1119390301213,3,"ThatOtherGuy",1,"",0,0,0
122,8,1,25.2474810238684,3,"ThatOtherGuy",1,"",0,0,0
122,9,1,21.6386488077987,3,"ThatOtherGuy",1,"",0,1,0
166,1,1,21.3893651970108,6,"ThatGuy",NA,"",0,0,NA
166,10,0,18.5326715321698,6,"ThatGuy",0,"",0,0,1
166,11,0,22.6028060183911,6,"ThatGuy",0,"Holiday",1,1,1
166,2,1,14.6045601397866,6,"ThatGuy",1,"",0,1,0
166,3,1,19.015889497121,6,"ThatGuy",1,"",0,0,0
166,4,1,18.6624810171757,6,"ThatGuy",1,"",0,1,0
166,5,1,19.065775163475,6,"ThatGuy",1,"",0,0,0
166,6,1,15.8364439545449,6,"ThatGuy",1,"",0,0,0
166,7,1,22.0781220179874,6,"ThatGuy",1,"",0,0,0
166,8,0,19.8214825795921,6,"ThatGuy",1,"",0,0,0
166,9,0,2.66083799115985,6,"ThatGuy",0,"Canceled",1,1,1
117,1,1,19.8890358075634,2,"ThatOtherGuy",NA,"",0,0,NA
117,10,1,24.1669491638098,2,"ThatOtherGuy",1,"",0,0,0
117,11,1,21.1803337573274,2,"ThatOtherGuy",1,"",0,1,0
117,2,1,18.3778361609351,2,"ThatOtherGuy",1,"",0,1,0
117,3,NA,18.6376408367994,2,"ThatOtherGuy",1,"MissingData",0,0,0
117,4,1,18.2082335456325,2,"ThatOtherGuy",0,"",0,1,1
117,5,1,18.1855214029064,2,"ThatOtherGuy",1,"",0,0,0
117,6,1,18.7240755778197,2,"ThatOtherGuy",1,"",0,0,0
117,7,1,20.2697111621817,2,"ThatOtherGuy",1,"",0,0,0
117,8,1,23.3508575413507,2,"ThatOtherGuy",1,"",0,0,0
117,9,1,22.2754357465023,2,"ThatOtherGuy",1,"",0,1,0
28,1,1,24.8133862132705,3,"ThatOtherGuy",NA,"",0,0,NA
28,10,1,24.3887601384517,3,"ThatOtherGuy",1,"",0,0,0
28,11,0,23.1706343629146,3,"ThatOtherGuy",1,"",0,1,0
28,2,0,23.7363774947015,3,"ThatOtherGuy",1,"Holiday",1,1,0
28,3,1,23.1841858042653,3,"ThatOtherGuy",0,"",0,0,1
28,4,1,24.2278038233891,3,"ThatOtherGuy",1,"",0,1,0
28,5,1,24.2697435583345,3,"ThatOtherGuy",1,"",0,0,0
28,6,1,23.8760504498379,3,"ThatOtherGuy",1,"",0,0,0
28,7,1,23.9328830630902,3,"ThatOtherGuy",1,"",0,0,0
28,8,1,21.1557201547737,3,"ThatOtherGuy",1,"",0,0,0
28,9,1,23.8323228496915,3,"ThatOtherGuy",1,"",0,1,0
72,1,1,22.3402289053967,1,"ThatGuy",NA,"",0,0,NA
72,10,0,24.9120921513653,1,"ThatGuy",1,"",0,0,0
72,11,0,23.852835224501,1,"ThatGuy",0,"",0,1,1
72,2,1,23.5972869335226,1,"ThatGuy",1,"",0,1,0
72,3,1,21.069945052645,1,"ThatGuy",1,"",0,0,0
72,4,0,25.2549531967268,1,"ThatGuy",1,"Canceled",1,1,0
72,5,1,23.5165985519774,1,"ThatGuy",0,"",0,0,1
72,6,1,22.7828815601808,1,"ThatGuy",1,"",0,0,0
72,7,1,22.3184606945163,1,"ThatGuy",1,"",0,0,0
72,8,1,22.9121617010235,1,"ThatGuy",1,"",0,0,0
72,9,1,24.6470204101074,1,"ThatGuy",1,"",0,1,0
82,1,1,12.7973838791834,4,"ThatGuy",NA,"",0,0,NA
82,10,1,18.1755097753203,4,"ThatGuy",1,"",0,0,0
82,11,1,19.7436565347303,4,"ThatGuy",1,"",0,1,0
